1780391676.2597418,"{0: {'lag_delta': 0.0, 'pps_delta': 3.001332515850663e-11}, 1: {'lag_delta': 0.0, 'pps_delta': 3.808509063674137e-12}, 2: {'lag_delta': 0.0, 'pps_delta': -9.805489753489383e-13}}"
1780391681.2921822,"{0: {'lag_delta': 0.0, 'pps_delta': 2.091837814077735e-11}, 1: {'lag_delta': 0.0, 'pps_delta': 2.7853275241795927e-12}, 2: {'lag_delta': 0.0, 'pps_delta': -6.821210263296962e-13}}"
1780391681.2989051,"{0: {'lag_delta': 0.0, 'pps_delta': 2.091837814077735e-11}, 1: {'lag_delta': 0.0, 'pps_delta': 2.7853275241795927e-12}, 2: {'lag_delta': 0.0, 'pps_delta': -6.821210263296962e-13}}"
1780391681.3050365,"{0: {'lag_delta': 0.0, 'pps_delta': 2.091837814077735e-11}, 1: {'lag_delta': 0.0, 'pps_delta': 2.7853275241795927e-12}, 2: {'lag_delta': 0.0, 'pps_delta': -6.821210263296962e-13}}"
1780391686.3372347,"{0: {'lag_delta': 0.0, 'pps_delta': 1.4665602066088468e-11}, 1: {'lag_delta': 0.0, 'pps_delta': 1.9326762412674725e-12}, 2: {'lag_delta': 0.0, 'pps_delta': -4.973799150320701e-13}}"
1780391686.3439186,"{0: {'lag_delta': 0.0, 'pps_delta': 1.4665602066088468e-11}, 1: {'lag_delta': 0.0, 'pps_delta': 1.9326762412674725e-12}, 2: {'lag_delta': 0.0, 'pps_delta': -4.973799150320701e-13}}"
1780391686.35049,"{0: {'lag_delta': 0.0, 'pps_delta': 1.4665602066088468e-11}, 1: {'lag_delta': 0.0, 'pps_delta': 1.9326762412674725e-12}, 2: {'lag_delta': 0.0, 'pps_delta': -4.973799150320701e-13}}"
1780391691.38372,"{0: {'lag_delta': 0.0, 'pps_delta': 1.0231815394945443e-11}, 1: {'lag_delta': 0.0, 'pps_delta': 1.3073986337985843e-12}, 2: {'lag_delta': 0.0, 'pps_delta': -3.410605131648481e-13}}"
1780391691.390252,"{0: {'lag_delta': 0.0, 'pps_delta': 1.0231815394945443e-11}, 1: {'lag_delta': 0.0, 'pps_delta': 1.3073986337985843e-12}, 2: {'lag_delta': 0.0, 'pps_delta': -3.410605131648481e-13}}"
1780391691.3974917,"{0: {'lag_delta': 0.0, 'pps_delta': 1.0231815394945443e-11}, 1: {'lag_delta': 0.0, 'pps_delta': 1.3073986337985843e-12}, 2: {'lag_delta': 0.0, 'pps_delta': -3.410605131648481e-13}}"
1780391696.4252222,"{0: {'lag_delta': 0.0, 'pps_delta': 7.275957614183426e-12}, 1: {'lag_delta': 0.0, 'pps_delta': 9.663381206337363e-13}, 2: {'lag_delta': 0.0, 'pps_delta': -2.2737367544323206e-13}}"
1780391696.4313781,"{0: {'lag_delta': 0.0, 'pps_delta': 7.275957614183426e-12}, 1: {'lag_delta': 0.0, 'pps_delta': 9.663381206337363e-13}, 2: {'lag_delta': 0.0, 'pps_delta': -2.2737367544323206e-13}}"
1780391696.437806,"{0: {'lag_delta': 0.0, 'pps_delta': 7.275957614183426e-12}, 1: {'lag_delta': 0.0, 'pps_delta': 9.663381206337363e-13}, 2: {'lag_delta': 0.0, 'pps_delta': -2.2737367544323206e-13}}"
1780391701.478574,"{0: {'lag_delta': 0.0, 'pps_delta': 5.115907697472721e-12}, 1: {'lag_delta': 0.0, 'pps_delta': 6.252776074688882e-13}, 2: {'lag_delta': 0.0, 'pps_delta': -1.5631940186722204e-13}}"
1780391701.4854345,"{0: {'lag_delta': 0.0, 'pps_delta': 5.115907697472721e-12}, 1: {'lag_delta': 0.0, 'pps_delta': 6.252776074688882e-13}, 2: {'lag_delta': 0.0, 'pps_delta': -1.5631940186722204e-13}}"
1780391701.4933739,"{0: {'lag_delta': 0.0, 'pps_delta': 5.115907697472721e-12}, 1: {'lag_delta': 0.0, 'pps_delta': 6.252776074688882e-13}, 2: {'lag_delta': 0.0, 'pps_delta': -1.5631940186722204e-13}}"
1780391706.5300589,"{0: {'lag_delta': 0.0, 'pps_delta': 3.637978807091713e-12}, 1: {'lag_delta': 0.0, 'pps_delta': 4.547473508864641e-13}, 2: {'lag_delta': 0.0, 'pps_delta': -1.1368683772161603e-13}}"
1780391706.537025,"{0: {'lag_delta': 0.0, 'pps_delta': 3.637978807091713e-12}, 1: {'lag_delta': 0.0, 'pps_delta': 4.547473508864641e-13}, 2: {'lag_delta': 0.0, 'pps_delta': -1.1368683772161603e-13}}"
1780391706.5452611,"{0: {'lag_delta': 0.0, 'pps_delta': 3.637978807091713e-12}, 1: {'lag_delta': 0.0, 'pps_delta': 4.547473508864641e-13}, 2: {'lag_delta': 0.0, 'pps_delta': -1.1368683772161603e-13}}"
1780391711.5804546,"{0: {'lag_delta': 0.0, 'pps_delta': 2.6147972675971687e-12}, 1: {'lag_delta': 0.0, 'pps_delta': 3.410605131648481e-13}, 2: {'lag_delta': 0.0, 'pps_delta': -8.526512829121202e-14}}"
1780391711.5876846,"{0: {'lag_delta': 0.0, 'pps_delta': 2.6147972675971687e-12}, 1: {'lag_delta': 0.0, 'pps_delta': 3.410605131648481e-13}, 2: {'lag_delta': 0.0, 'pps_delta': -8.526512829121202e-14}}"
1780391711.5947104,"{0: {'lag_delta': 0.0, 'pps_delta': 2.6147972675971687e-12}, 1: {'lag_delta': 0.0, 'pps_delta': 3.410605131648481e-13}, 2: {'lag_delta': 0.0, 'pps_delta': -8.526512829121202e-14}}"
1780391716.6296828,"{0: {'lag_delta': 0.0, 'pps_delta': 1.7053025658242404e-12}, 1: {'lag_delta': 0.0, 'pps_delta': 2.2737367544323206e-13}, 2: {'lag_delta': 0.0, 'pps_delta': -5.684341886080802e-14}}"
1780391716.641193,"{0: {'lag_delta': 0.0, 'pps_delta': 1.7053025658242404e-12}, 1: {'lag_delta': 0.0, 'pps_delta': 2.2737367544323206e-13}, 2: {'lag_delta': 0.0, 'pps_delta': -5.684341886080802e-14}}"
1780391716.6487937,"{0: {'lag_delta': 0.0, 'pps_delta': 1.7053025658242404e-12}, 1: {'lag_delta': 0.0, 'pps_delta': 2.2737367544323206e-13}, 2: {'lag_delta': 0.0, 'pps_delta': -5.684341886080802e-14}}"
1780391721.6813736,"{0: {'lag_delta': 0.0, 'pps_delta': 1.2505552149377763e-12}, 1: {'lag_delta': 0.0, 'pps_delta': 1.7053025658242404e-13}, 2: {'lag_delta': 0.0, 'pps_delta': -4.263256414560601e-14}}"
1780391721.6892414,"{0: {'lag_delta': 0.0, 'pps_delta': 1.2505552149377763e-12}, 1: {'lag_delta': 0.0, 'pps_delta': 1.7053025658242404e-13}, 2: {'lag_delta': 0.0, 'pps_delta': -4.263256414560601e-14}}"
1780391721.695511,"{0: {'lag_delta': 0.0, 'pps_delta': 1.2505552149377763e-12}, 1: {'lag_delta': 0.0, 'pps_delta': 1.7053025658242404e-13}, 2: {'lag_delta': 0.0, 'pps_delta': -4.263256414560601e-14}}"
1780391726.7286253,"{0: {'lag_delta': 0.0, 'pps_delta': 7.958078640513122e-13}, 1: {'lag_delta': 0.0, 'pps_delta': 5.684341886080802e-14}, 2: {'lag_delta': 0.0, 'pps_delta': -1.4210854715202004e-14}}"
1780391726.7361817,"{0: {'lag_delta': 0.0, 'pps_delta': 7.958078640513122e-13}, 1: {'lag_delta': 0.0, 'pps_delta': 5.684341886080802e-14}, 2: {'lag_delta': 0.0, 'pps_delta': -1.4210854715202004e-14}}"
1780391726.7431178,"{0: {'lag_delta': 0.0, 'pps_delta': 7.958078640513122e-13}, 1: {'lag_delta': 0.0, 'pps_delta': 5.684341886080802e-14}, 2: {'lag_delta': 0.0, 'pps_delta': -1.4210854715202004e-14}}"
1780391731.7737052,"{0: {'lag_delta': 0.0, 'pps_delta': 5.684341886080801e-13}, 1: {'lag_delta': 0.0, 'pps_delta': 5.684341886080802e-14}, 2: {'lag_delta': 0.0, 'pps_delta': -1.4210854715202004e-14}}"
1780391731.7802267,"{0: {'lag_delta': 0.0, 'pps_delta': 5.684341886080801e-13}, 1: {'lag_delta': 0.0, 'pps_delta': 5.684341886080802e-14}, 2: {'lag_delta': 0.0, 'pps_delta': -1.4210854715202004e-14}}"
1780391731.7864003,"{0: {'lag_delta': 0.0, 'pps_delta': 5.684341886080801e-13}, 1: {'lag_delta': 0.0, 'pps_delta': 5.684341886080802e-14}, 2: {'lag_delta': 0.0, 'pps_delta': -1.4210854715202004e-14}}"
1780391736.8262677,"{0: {'lag_delta': 0.0, 'pps_delta': 3.410605131648481e-13}, 1: {'lag_delta': 0.0, 'pps_delta': 1.1368683772161603e-13}, 2: {'lag_delta': 0.0, 'pps_delta': -2.842170943040401e-14}}"
1780391736.832826,"{0: {'lag_delta': 0.0, 'pps_delta': 3.410605131648481e-13}, 1: {'lag_delta': 0.0, 'pps_delta': 1.1368683772161603e-13}, 2: {'lag_delta': 0.0, 'pps_delta': -2.842170943040401e-14}}"
1780391736.8395202,"{0: {'lag_delta': 0.0, 'pps_delta': 3.410605131648481e-13}, 1: {'lag_delta': 0.0, 'pps_delta': 1.1368683772161603e-13}, 2: {'lag_delta': 0.0, 'pps_delta': -2.842170943040401e-14}}"
1780391741.8724177,"{0: {'lag_delta': 0.0, 'pps_delta': 2.2737367544323206e-13}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': -2.842170943040401e-14}}"
1780391741.8782842,"{0: {'lag_delta': 0.0, 'pps_delta': 2.2737367544323206e-13}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': -2.842170943040401e-14}}"
1780391741.8845391,"{0: {'lag_delta': 0.0, 'pps_delta': 2.2737367544323206e-13}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': -2.842170943040401e-14}}"
1780391746.9223228,"{0: {'lag_delta': 0.0, 'pps_delta': 2.2737367544323206e-13}, 1: {'lag_delta': 0.0, 'pps_delta': -5.684341886080802e-14}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391746.930469,"{0: {'lag_delta': 0.0, 'pps_delta': 2.2737367544323206e-13}, 1: {'lag_delta': 0.0, 'pps_delta': -5.684341886080802e-14}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391746.9386709,"{0: {'lag_delta': 0.0, 'pps_delta': 2.2737367544323206e-13}, 1: {'lag_delta': 0.0, 'pps_delta': -5.684341886080802e-14}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391751.971608,"{0: {'lag_delta': 0.0, 'pps_delta': 1.1368683772161603e-13}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 1.4210854715202004e-14}}"
1780391751.9785652,"{0: {'lag_delta': 0.0, 'pps_delta': 1.1368683772161603e-13}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 1.4210854715202004e-14}}"
1780391751.9847314,"{0: {'lag_delta': 0.0, 'pps_delta': 1.1368683772161603e-13}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 1.4210854715202004e-14}}"
1780391757.0177467,"{0: {'lag_delta': 0.0, 'pps_delta': 2.2737367544323206e-13}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391757.0240448,"{0: {'lag_delta': 0.0, 'pps_delta': 2.2737367544323206e-13}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391757.0308082,"{0: {'lag_delta': 0.0, 'pps_delta': 2.2737367544323206e-13}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391762.0620883,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391762.0682092,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391762.0751858,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391767.1563346,"{0: {'lag_delta': 0.0, 'pps_delta': -1.1368683772161603e-13}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391767.1678824,"{0: {'lag_delta': 0.0, 'pps_delta': -1.1368683772161603e-13}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391767.1746156,"{0: {'lag_delta': 0.0, 'pps_delta': -1.1368683772161603e-13}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391772.2049656,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391772.2108653,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391772.2169807,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391777.247368,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391777.2535646,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391777.259947,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391782.3043122,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391782.3117313,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391782.3213992,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391787.3540401,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391787.360747,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391787.3673124,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391792.403944,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391792.410921,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391792.41762,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391797.449675,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391797.4572856,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391797.4637067,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391802.5147638,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391802.525179,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391802.5335171,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391807.5689898,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391807.5755818,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391807.5833642,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391812.6170847,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391812.6317308,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391812.641048,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391817.6730134,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391817.6795745,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391817.6864142,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391822.7145734,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391822.7201982,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391822.7261393,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391827.7564917,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391827.762641,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391827.7681592,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391832.7953794,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391832.8007815,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391832.8059196,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391837.8360233,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391837.8417404,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391837.84739,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391842.880141,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391842.8878467,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391842.8952634,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391847.9257371,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391847.9327688,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391847.9386256,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391852.970588,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391852.9765534,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391852.9824128,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391858.0159957,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391858.023713,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391858.0317564,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391863.0615382,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391863.068629,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391863.0757535,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391868.1195219,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391868.1269903,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391868.1419835,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391873.1751163,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391873.1814637,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391873.1876385,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391878.2184784,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391878.225349,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391878.2317393,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391883.2644296,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391883.2712767,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391883.2784111,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391888.3138256,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391888.3207486,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
1780391888.3279212,"{0: {'lag_delta': 0.0, 'pps_delta': 0.0}, 1: {'lag_delta': 0.0, 'pps_delta': 0.0}, 2: {'lag_delta': 0.0, 'pps_delta': 0.0}}"
